source_file,row_index,title,category,keys,record_json,dedupe_key
knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,17,النظام القانوني للأراضي الأميرية في فلسطين,law,"[""author"", ""authority_tier_candidate"", ""category"", ""content_preview"", ""origin"", ""origin_file"", ""registry_key"", ""source"", ""supabase_intake_status"", ""tags"", ""title"", ""type"", ""url"", ""year""]","{""origin"": ""old_db_success_insert_query"", ""origin_file"": ""db-query-error-1767974642436.json"", ""title"": ""النظام القانوني للأراضي الأميرية في فلسطين"", ""category"": ""law"", ""source"": null, ""author"": ""حسين عاهد العيسه"", ""year"": ""2016"", ""type"": ""رسالة أكاديمية"", ""url"": ""https://fada.birzeit.edu/bitstream/20.500.11889/5695/1/"", ""tags"": ""الأراضي الأميرية, قانون الأراضي العثماني, فلسطين, جامعة بيرزيت"", ""content_preview"": ""دراسة متخصصة في النوع الثاني من أنواع الأراضي في قانون الأراضي العثماني. تعتبر الأراضي الأميرية الأكثر انتشاراً في الأراضي الفلسطينية عبر المراحل التاريخية المختلفة."", ""registry_key"": ""28a683b1ed0d"", ""authority_tier_candidate"": ""official_or_legal_primary_candidate"", ""supabase_intake_status"": ""discovered_pending_review_not_applied""}",9e651a769b8bd444
knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,18,حق التصرف الوارد على الأراضي الأميرية وفقاً للتشريعات النافذة في فلسطين,law,"[""author"", ""authority_tier_candidate"", ""category"", ""content_preview"", ""origin"", ""origin_file"", ""registry_key"", ""source"", ""supabase_intake_status"", ""tags"", ""title"", ""type"", ""url"", ""year""]","{""origin"": ""old_db_success_insert_query"", ""origin_file"": ""db-query-error-1767974642436.json"", ""title"": ""حق التصرف الوارد على الأراضي الأميرية وفقاً للتشريعات النافذة في فلسطين"", ""category"": ""law"", ""source"": null, ""author"": ""أنسام عارف جاسر كراكره"", ""year"": ""2025"", ""type"": ""رسالة ماجستير"", ""url"": ""https://repository.aaup.edu/handle/123456789/3565"", ""tags"": ""الأراضي الأميرية, قانون الأراضي, فلسطين, دراسة مقارنة"", ""content_preview"": ""دراسة تحليلية مقارنة لحق التصرف الوارد على الأراضي الأميرية، سواء المستمدة من قانون الأراضي العثماني لسنة 1858م، أو القوانين الأردنية المطبقة في الضفة الغربية، أو التشريعات الصادرة عن السلطة الوطنية الفلسطينية."", ""registry_key"": ""812f3d50bc3c"", ""authority_tier_candidate"": ""official_or_legal_primary_candidate"", ""supabase_intake_status"": ""discovered_pending_review_not_applied""}",22f00baba79dacc0
knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,19,ديار بئر السبع: جنوب فلسطين العثماني - الأرض والمجتمع والدولة,law,"[""author"", ""authority_tier_candidate"", ""category"", ""content_preview"", ""origin"", ""origin_file"", ""registry_key"", ""source"", ""supabase_intake_status"", ""tags"", ""title"", ""type"", ""url"", ""year""]","{""origin"": ""old_db_success_insert_query"", ""origin_file"": ""db-query-error-1767974642436.json"", ""title"": ""ديار بئر السبع: جنوب فلسطين العثماني - الأرض والمجتمع والدولة"", ""category"": ""law"", ""source"": null, ""author"": ""أحمد أمارة"", ""year"": ""2024"", ""type"": ""كتاب أكاديمي"", ""url"": ""https://books.google.com/books?id=n_0IEQAAQBAJ"", ""tags"": ""بئر السبع, قانون الأراضي العثماني, متصرفية القدس, الطابو"", ""content_preview"": ""دراسة شاملة لقضاء بئر السبع الذي كان جزءاً من متصرفية القدس. يتناول الكتاب تطبيق قانون الأراضي العثماني ونظام القضاء بشأن حقوق ملكية الأراضي، ويشمل تحليلاً لقانون الأراضي، والقانون المدني، وقانون الطابو."", ""registry_key"": ""a6c95a9cbd11"", ""authority_tier_candidate"": ""official_or_legal_primary_candidate"", ""supabase_intake_status"": ""discovered_pending_review_not_applied""}",7d82f9598a552f81
knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,20,قانون الأراضي العثماني (1858),law,"[""author"", ""authority_tier_candidate"", ""category"", ""content_preview"", ""origin"", ""origin_file"", ""registry_key"", ""source"", ""supabase_intake_status"", ""tags"", ""title"", ""type"", ""url"", ""year""]","{""origin"": ""old_db_success_insert_query"", ""origin_file"": ""db-query-1767974719121.json"", ""title"": ""قانون الأراضي العثماني (1858)"", ""category"": ""law"", ""source"": ""الدولة العثمانية"", ""author"": null, ""year"": null, ""type"": null, ""url"": null, ""tags"": ""قانون الأراضي, العثماني, 1858, الطابو, فلسطين"", ""content_preview"": ""القانون الأساسي الذي نظم ملكية الأراضي في الدولة العثمانية. قسّم الأراضي إلى خمسة أقسام: المملوكة، الأميرية، الموقوفة، المتروكة، والموات. ما زال ساري النفاذ في الضفة الغربية وغزة. يحتوي على 15 مادة قانونية تفصيلية.\n\nالمصدر: الدولة العثمانية\nالسنة: 1858\nالنوع: قانون"", ""registry_key"": ""b2032aa81e4f"", ""authority_tier_candidate"": ""official_or_legal_primary_candidate"", ""supabase_intake_status"": ""discovered_pending_review_not_applied""}",9594c00de73f7b0f
knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,21,قانون الأراضي العثماني (1858),law,"[""author"", ""authority_tier_candidate"", ""category"", ""content_preview"", ""origin"", ""origin_file"", ""registry_key"", ""source"", ""supabase_intake_status"", ""tags"", ""title"", ""type"", ""year""]","{""origin"": ""legacy_source_file"", ""origin_file"": ""research_data/jerusalem_land_references.json"", ""title"": ""قانون الأراضي العثماني (1858)"", ""category"": ""law"", ""source"": ""https://maqam.najah.edu/legislation/169/"", ""author"": ""الدولة العثمانية"", ""year"": 1858, ""type"": ""قانون"", ""tags"": [""قانون الأراضي"", ""العثماني"", ""1858"", ""الطابو"", ""فلسطين""], ""content_preview"": ""القانون الأساسي الذي نظم ملكية الأراضي في الدولة العثمانية. قسّم الأراضي إلى خمسة أقسام: المملوكة، الأميرية، الموقوفة، المتروكة، والموات. ما زال ساري النفاذ في الضفة الغربية وغزة. يحتوي على 15 مادة قانونية تفصيلية."", ""registry_key"": ""b2de1d6144ee"", ""authority_tier_candidate"": ""official_or_legal_primary_candidate"", ""supabase_intake_status"": ""discovered_pending_review_not_applied""}",667e23b41acc7c1b
knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,22,قانون الأراضي العثماني - المادة 12: وقف الأراضي الأميرية,law,"[""authority_tier_candidate"", ""category"", ""content_preview"", ""createdAt"", ""id"", ""origin"", ""origin_file"", ""registry_key"", ""source"", ""status"", ""supabase_intake_status"", ""title""]","{""origin"": ""old_db_select_row"", ""origin_file"": ""db-query-1767967445194.json"", ""id"": ""330004"", ""title"": ""قانون الأراضي العثماني - المادة 12: وقف الأراضي الأميرية"", ""category"": ""law"", ""source"": ""قانون الأراضي العثماني 1858"", ""status"": null, ""createdAt"": null, ""content_preview"": """", ""registry_key"": ""f0ba5b7b8f92"", ""authority_tier_candidate"": ""official_or_legal_primary_candidate"", ""supabase_intake_status"": ""discovered_pending_review_not_applied""}",14a1263f75465ea4
knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,23,قانون الأراضي العثماني - المادة 1: تعريف الأراضي,law,"[""author"", ""authority_tier_candidate"", ""category"", ""content_preview"", ""origin"", ""origin_file"", ""registry_key"", ""source"", ""supabase_intake_status"", ""tags"", ""title"", ""type"", ""url"", ""year""]","{""origin"": ""old_db_success_insert_query"", ""origin_file"": ""db-query-1767919471890.json"", ""title"": ""قانون الأراضي العثماني - المادة 1: تعريف الأراضي"", ""category"": ""law"", ""source"": ""قانون الأراضي العثماني 1858"", ""author"": null, ""year"": null, ""type"": null, ""url"": null, ""tags"": ""أراضي، ملكية، أميرية، وقف، متروكة، موات"", ""content_preview"": ""المادة الأولى: الأراضي على خمسة أقسام:\n1. الأراضي المملوكة (الملك): وهي الأراضي التي يملكها الأفراد ملكية تامة بموجب سند رسمي، ويحق لهم التصرف فيها بالبيع والشراء والهبة والوقف والإرث دون قيد أو شرط.\n2. الأراضي الأميرية: وهي الأراضي التي تعود رقبتها للدولة، ويكون للأفراد حق التصرف فيها فقط. لا يجوز بيع رقبة الأرض الأميرية، وإنما يباع حق التصرف فقط.\n3. الأراضي الموقوفة: وهي الأراضي التي وقفها أصحابها لجهة خيرية أو ذرية، ولا يجوز بيعها أو التصرف فيها إلا وفق شروط الواقف.\n4. الأراضي المتروكة: وهي الأراضي المخصصة للمنفعة العامة كالطرق والساحات والمراعي، ولا يجوز تملكها أو التصرف فيها.\n5. الأراضي ا"", ""registry_key"": ""57cd8e2f7576"", ""authority_tier_candidate"": ""official_or_legal_primary_candidate"", ""supabase_intake_status"": ""discovered_pending_review_not_applied""}",4dee384006942af6
knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,24,قانون الأراضي العثماني - المادة 3: الأراضي الأميرية,law,"[""authority_tier_candidate"", ""category"", ""content_preview"", ""createdAt"", ""id"", ""origin"", ""origin_file"", ""registry_key"", ""source"", ""status"", ""supabase_intake_status"", ""title""]","{""origin"": ""old_db_select_row"", ""origin_file"": ""db-query-1767967445194.json"", ""id"": ""330003"", ""title"": ""قانون الأراضي العثماني - المادة 3: الأراضي الأميرية"", ""category"": ""law"", ""source"": ""قانون الأراضي العثماني 1858"", ""status"": null, ""createdAt"": null, ""content_preview"": """", ""registry_key"": ""8cb0d0a274d0"", ""authority_tier_candidate"": ""official_or_legal_primary_candidate"", ""supabase_intake_status"": ""discovered_pending_review_not_applied""}",12fa12a29e7aec2b
knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,25,قانون العدل والإنصاف للقضاء على مشكلات الأوقاف - محمد قدري باشا,law,"[""authority_tier_candidate"", ""category"", ""content_preview"", ""createdAt"", ""id"", ""origin"", ""origin_file"", ""registry_key"", ""source"", ""status"", ""supabase_intake_status"", ""title""]","{""origin"": ""old_db_select_row"", ""origin_file"": ""db-query-1767967445194.json"", ""id"": ""390002"", ""title"": ""قانون العدل والإنصاف للقضاء على مشكلات الأوقاف - محمد قدري باشا"", ""category"": ""law"", ""source"": ""محمد قدري باشا"", ""status"": null, ""createdAt"": null, ""content_preview"": """", ""registry_key"": ""b0b6e8448b06"", ""authority_tier_candidate"": ""official_or_legal_primary_candidate"", ""supabase_intake_status"": ""discovered_pending_review_not_applied""}",d53a12793659c105
knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,26,مجلة الأحكام العدلية,law,"[""authority_tier_candidate"", ""category"", ""content_preview"", ""createdAt"", ""id"", ""origin"", ""origin_file"", ""registry_key"", ""source"", ""status"", ""supabase_intake_status"", ""title""]","{""origin"": ""old_db_select_row"", ""origin_file"": ""db-query-1767917131739.json"", ""id"": ""20"", ""title"": ""مجلة الأحكام العدلية"", ""category"": ""law"", ""source"": null, ""status"": ""pending"", ""createdAt"": null, ""content_preview"": """", ""registry_key"": ""935ae07aaa71"", ""authority_tier_candidate"": ""official_or_legal_primary_candidate"", ""supabase_intake_status"": ""discovered_pending_review_not_applied""}",7ca0bdbeca04114c
knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,27,التنظيم القانوني للأراضي في فلسطين (1858 - الحاضر),reference,"[""author"", ""authority_tier_candidate"", ""category"", ""content_preview"", ""origin"", ""origin_file"", ""registry_key"", ""source"", ""supabase_intake_status"", ""tags"", ""title"", ""type"", ""year""]","{""origin"": ""legacy_source_file"", ""origin_file"": ""research_data/jerusalem_land_references.json"", ""title"": ""التنظيم القانوني للأراضي في فلسطين (1858 - الحاضر)"", ""category"": ""reference"", ""source"": ""https://www.palquest.org/ar/selectivechrono/240/"", ""author"": ""مؤسسة الدراسات الفلسطينية"", ""year"": null, ""type"": ""دراسة"", ""tags"": [""التنظيم القانوني"", ""الأراضي"", ""فلسطين"", ""1858""], ""content_preview"": ""دراسة تعرض حيازة الأراضي في فلسطين في ظل العثمانيين (القوانين التي تنظّم تسجيل وشراء وبيع الأراضي)، يليها الأساليب المختلفة التي اتبعها الانتداب البريطاني، والحركة الصهيونية."", ""registry_key"": ""531ef9b0eb9b"", ""authority_tier_candidate"": ""official_or_legal_primary_candidate"", ""supabase_intake_status"": ""discovered_pending_review_not_applied""}",e765acff172b8539
knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,28,قرار بقانون رقم (2) لسنة 2023م بشأن تعديل قانون الأوقاف,إداري,"[""author"", ""authority_tier_candidate"", ""category"", ""content_preview"", ""origin"", ""origin_file"", ""registry_key"", ""source"", ""supabase_intake_status"", ""tags"", ""title"", ""type"", ""year""]","{""origin"": ""legacy_source_file"", ""origin_file"": ""research_data/knowledge_base.json"", ""title"": ""قرار بقانون رقم (2) لسنة 2023م بشأن تعديل قانون الأوقاف"", ""category"": ""إداري"", ""source"": ""http://muqtafi.birzeit.edu/pg/getleg.asp?id=18715"", ""author"": null, ""year"": null, ""type"": null, ""tags"": ""قرار بقانون، تعديل قانون الأوقاف، 2023، جباية الرسوم، الأحكار، الأعشار، وزارة الأوقاف"", ""content_preview"": ""قرار بقانون صادر عن السلطة الوطنية الفلسطينية لتعديل قانون الأوقاف والشؤون والمقدسات الإسلامية رقم (26) لسنة 1966م.\n\nالمادة (6) مكرر - المضافة:\n1. تتولى الوزارة جباية الرسوم والأحكار والأعشار الخاصة بالأوقاف الإسلامية\n2. تستوفي الوزارة جميع المستحقات المالية المتعلقة بالأوقاف\n3. تدير الوزارة أموال الأوقاف وفقاً للأحكام الشرعية والقانونية\n\nالهدف: تعزيز صلاحيات وزارة الأوقاف في إدارة الأموال الوقفية وجباية الرسوم."", ""registry_key"": ""144efe4d0432"", ""authority_tier_candidate"": ""official_or_legal_primary_candidate"", ""supabase_intake_status"": ""discovered_pending_review_not_applied""}",22b8d943624675ee
knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,29,نظام الوقف الذري في فلسطين,إداري,"[""author"", ""authority_tier_candidate"", ""category"", ""content_preview"", ""origin"", ""origin_file"", ""registry_key"", ""source"", ""supabase_intake_status"", ""tags"", ""title"", ""type"", ""year""]","{""origin"": ""legacy_source_file"", ""origin_file"": ""research_data/knowledge_base.json"", ""title"": ""نظام الوقف الذري في فلسطين"", ""category"": ""إداري"", ""source"": ""https://www.facebook.com/palestinian.vision/posts/1294708359357491/"", ""author"": null, ""year"": null, ""type"": null, ""tags"": ""الوقف الذري، فلسطين، القدس، الذرية، صك الوقف، الحماية القانونية، الاستمرارية"", ""content_preview"": ""الوقف الذري هو نظام شرعي وقانوني يجعل العقار مالاً موقوفاً، ويُكتَب في صكّ الوقف من يحق لهم الاستفادة من ريعه من أبناء المالك وذريته، وبأيّ شروط.\n\nخصائص الوقف الذري:\n1. الاستمرارية: ينتقل من جيل إلى جيل\n2. الحماية: لا يُباع ولا يُورث\n3. التوزيع: يُوزع ريعه على الذرية حسب شرط الواقف\n4. التسجيل: يُسجل في دائرة الأوقاف بصك رسمي\n\nالإحصائيات في القدس:\n- نسبة الوقف الخيري إلى الذري: ما بين (2:1) أو (4:3)\n- عدد الحجج المقدر: لا يقل عن 1200-1600 حجة وقف"", ""registry_key"": ""f1e89b85d36e"", ""authority_tier_candidate"": ""official_or_legal_primary_candidate"", ""supabase_intake_status"": ""discovered_pending_review_not_applied""}",7c36c9700af4abff
knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,30,الانتداب البريطاني - قانون الأوقاف 1922,تاريخي,"[""author"", ""authority_tier_candidate"", ""category"", ""content_preview"", ""origin"", ""origin_file"", ""registry_key"", ""source"", ""supabase_intake_status"", ""tags"", ""title"", ""type"", ""year""]","{""origin"": ""legacy_source_file"", ""origin_file"": ""scripts/additional_references.json"", ""title"": ""الانتداب البريطاني - قانون الأوقاف 1922"", ""category"": ""تاريخي"", ""source"": ""قوانين الانتداب البريطاني"", ""author"": null, ""year"": null, ""type"": null, ""tags"": ""الانتداب البريطاني، قانون الأوقاف، المجلس الإسلامي"", ""content_preview"": ""أصدرت سلطات الانتداب البريطاني قانون الأوقاف عام 1922 الذي نظم إدارة الأوقاف وأنشأ المجلس الإسلامي الأعلى."", ""registry_key"": ""fdad463812b3"", ""authority_tier_candidate"": ""official_or_legal_primary_candidate"", ""supabase_intake_status"": ""discovered_pending_review_not_applied""}",44e737a7ccc3780f
knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,31,مجلة الأحكام العدلية - المادة 1: تعريف الوقف,فقهي,"[""author"", ""authority_tier_candidate"", ""category"", ""content_preview"", ""origin"", ""origin_file"", ""registry_key"", ""source"", ""supabase_intake_status"", ""tags"", ""title"", ""type"", ""year""]","{""origin"": ""legacy_source_file"", ""origin_file"": ""scripts/basic_references.json"", ""title"": ""مجلة الأحكام العدلية - المادة 1: تعريف الوقف"", ""category"": ""فقهي"", ""source"": ""مجلة الأحكام العدلية - كتاب الوقف"", ""author"": null, ""year"": null, ""type"": null, ""tags"": ""وقف، تعريف، أركان، شروط"", ""content_preview"": ""المادة الأولى: الوقف هو حبس العين عن تمليكها لأحد من العباد، والتصدق بالمنفعة على الفقراء أو على وجه من وجوه الخير.\n\nشرح التعريف:\n- حبس العين: منع بيعها أو هبتها أو توريثها\n- عن تمليكها: لا تصبح ملكاً لأحد بعد الوقف\n- التصدق بالمنفعة: الانتفاع بريع الوقف يكون للجهة الموقوف عليها\n\nأركان الوقف:\n1. الواقف: من يقوم بالوقف\n2. الموقوف: العين التي يتم وقفها\n3. الموقوف عليه: الجهة المستفيدة من الوقف\n4. الصيغة: لفظ الوقف الصريح\n\nشروط الواقف:\n- أن يكون بالغاً عاقلاً\n- أن يكون مالكاً للعين الموقوفة\n- أن يكون مختاراً غير مكره"", ""registry_key"": ""e95149209661"", ""authority_tier_candidate"": ""official_or_legal_primary_candidate"", ""supabase_intake_status"": ""discovered_pending_review_not_applied""}",9bb2ef6105dd0fb9
knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,32,مجلة الأحكام العدلية - المادة 5: شروط صحة الوقف,فقهي,"[""author"", ""authority_tier_candidate"", ""category"", ""content_preview"", ""origin"", ""origin_file"", ""registry_key"", ""source"", ""supabase_intake_status"", ""tags"", ""title"", ""type"", ""year""]","{""origin"": ""legacy_source_file"", ""origin_file"": ""scripts/basic_references.json"", ""title"": ""مجلة الأحكام العدلية - المادة 5: شروط صحة الوقف"", ""category"": ""فقهي"", ""source"": ""مجلة الأحكام العدلية - كتاب الوقف"", ""author"": null, ""year"": null, ""type"": null, ""tags"": ""شروط الوقف، صحة الوقف، أحكام"", ""content_preview"": ""المادة الخامسة: يشترط لصحة الوقف:\n\n1. أن يكون الموقوف مالاً متقوماً: أي له قيمة مالية شرعاً\n2. أن يكون معلوماً: محدداً بالوصف أو المشاهدة\n3. أن يكون مملوكاً للواقف: ملكية تامة صحيحة\n4. أن يكون قابلاً للانتفاع مع بقاء عينه: كالعقار والأثاث\n5. أن يكون الوقف مؤبداً: لا يجوز توقيته بمدة معينة\n6. أن تكون الجهة الموقوف عليها معلومة: محددة بوضوح\n7. أن تكون الجهة الموقوف عليها جهة بر: لا تكون معصية\n\nالأموال التي لا يصح وقفها:\n- المنقولات التي تستهلك بالاستعمال (كالطعام)\n- الأموال المغصوبة أو المسروقة\n- الأموال المجهولة أو غير المحددة"", ""registry_key"": ""836e2d73bd8e"", ""authority_tier_candidate"": ""official_or_legal_primary_candidate"", ""supabase_intake_status"": ""discovered_pending_review_not_applied""}",5b134fc2b7d77d60
knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,33,المجلة العدلية (مجلة الأحكام العدلية),قانوني,"[""author"", ""authority_tier_candidate"", ""category"", ""content_preview"", ""origin"", ""origin_file"", ""registry_key"", ""source"", ""supabase_intake_status"", ""tags"", ""title"", ""type"", ""year""]","{""origin"": ""legacy_source_file"", ""origin_file"": ""new_references.json"", ""title"": ""المجلة العدلية (مجلة الأحكام العدلية)"", ""category"": ""قانوني"", ""source"": null, ""author"": ""لجنة من فقهاء الدولة العثمانية"", ""year"": 1876, ""type"": null, ""tags"": ""المجلة العدلية، التقنين، الفقه الحنفي، القانون المدني الإسلامي، القواعد الفقهية، الدولة العثمانية، الأوقاف"", ""content_preview"": ""المجلة العدلية أو 'مجلة الأحكام العدلية' هي أول تقنين للفقه الإسلامي (المذهب الحنفي) في العصر الحديث. صدرت في الدولة العثمانية عام 1293هـ/1876م، وتتكون من 1851 مادة قانونية موزعة على 16 كتاباً.\n\nتغطي المجلة العدلية المعاملات المدنية والتجارية في الفقه الإسلامي، وتشمل: البيوع، الإجارة، الكفالة، الحوالة، الرهن، الأمانات، الهبة، الغصب، الإتلاف، الحجر، الإكراه، الشفعة، الشركة، الوكالة، الصلح، الإقرار، والدعوى والبينات.\n\nفي مجال الأوقاف، تتضمن المجلة العدلية أحكاماً مهمة في عدة كتب، خاصة في كتاب الإجارة (حيث يُعامل استئجار الوقف)، وكتاب الهبة (حيث يُقارن الوقف بالهبة)، وكتاب الغصب (حيث تُعالج مسألة"", ""registry_key"": ""0981042d3af2"", ""authority_tier_candidate"": ""official_or_legal_primary_candidate"", ""supabase_intake_status"": ""discovered_pending_review_not_applied""}",5ea3672713681996
knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,34,قانون أملاك الغائبين - الأوقاف,قانوني,"[""author"", ""authority_tier_candidate"", ""category"", ""content_preview"", ""origin"", ""origin_file"", ""registry_key"", ""source"", ""supabase_intake_status"", ""tags"", ""title"", ""type"", ""year""]","{""origin"": ""legacy_source_file"", ""origin_file"": ""scripts/additional_references.json"", ""title"": ""قانون أملاك الغائبين - الأوقاف"", ""category"": ""قانوني"", ""source"": ""قانون أملاك الغائبين الإسرائيلي (1950)"", ""author"": null, ""year"": null, ""type"": null, ""tags"": ""الأوقاف، الاستيلاء، أملاك الغائبين"", ""content_preview"": ""استولت إسرائيل على العديد من الأوقاف الإسلامية بحجة أنها أملاك غائبين، رغم أن الوقف لا يملكه شخص معين."", ""registry_key"": ""a76fa00d7416"", ""authority_tier_candidate"": ""official_or_legal_primary_candidate"", ""supabase_intake_status"": ""discovered_pending_review_not_applied""}",ff12287480bd21a3
knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,35,قانون أملاك الغائبين الإسرائيلي 1950 - التعريف,قانوني,"[""author"", ""authority_tier_candidate"", ""category"", ""content_preview"", ""origin"", ""origin_file"", ""registry_key"", ""source"", ""supabase_intake_status"", ""tags"", ""title"", ""type"", ""year""]","{""origin"": ""legacy_source_file"", ""origin_file"": ""scripts/additional_references.json"", ""title"": ""قانون أملاك الغائبين الإسرائيلي 1950 - التعريف"", ""category"": ""قانوني"", ""source"": ""قانون أملاك الغائبين الإسرائيلي (1950)"", ""author"": null, ""year"": null, ""type"": null, ""tags"": ""أملاك الغائبين، الاستيلاء، فلسطين"", ""content_preview"": ""يعرف القانون الإسرائيلي 'الغائب' بأنه كل من ترك مكان إقامته في فلسطين قبل 1948 أو بعده، وتم الاستيلاء على أملاكه."", ""registry_key"": ""9f09c4db023e"", ""authority_tier_candidate"": ""official_or_legal_primary_candidate"", ""supabase_intake_status"": ""discovered_pending_review_not_applied""}",fb3fde96dfc5ee09
knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,36,قانون الأراضي العثماني - المادة 12: وقف الأراضي الأميرية,قانوني,"[""author"", ""authority_tier_candidate"", ""category"", ""content_preview"", ""origin"", ""origin_file"", ""registry_key"", ""source"", ""supabase_intake_status"", ""tags"", ""title"", ""type"", ""year""]","{""origin"": ""legacy_source_file"", ""origin_file"": ""scripts/basic_references.json"", ""title"": ""قانون الأراضي العثماني - المادة 12: وقف الأراضي الأميرية"", ""category"": ""قانوني"", ""source"": ""قانون الأراضي العثماني 1858"", ""author"": null, ""year"": null, ""type"": null, ""tags"": ""وقف، أراضي أميرية، إرادة سنية، ناظر وقف"", ""content_preview"": ""المادة الثانية عشرة: يجوز وقف حق التصرف في الأراضي الأميرية بإذن من السلطان أو من ينوب عنه.\n\nشروط وقف الأراضي الأميرية:\n1. الحصول على إذن رسمي من الدولة (الإرادة السنية)\n2. تسجيل الوقف في السجلات الرسمية\n3. تحديد جهة الوقف (خيري أو ذري)\n4. تعيين ناظر للوقف\n5. استمرار دفع الضرائب المقررة (الميري) من ريع الوقف\n\nأحكام خاصة:\n- إذا لم يُدفع الميري من ريع الوقف، يحق للدولة المطالبة به من ناظر الوقف\n- لا يجوز بيع الأرض الموقوفة إلا في حالات الاستبدال الشرعي\n- يجوز تأجير الأرض الموقوفة بعقد إجارة طويلة (حكر)"", ""registry_key"": ""649190f4d4c0"", ""authority_tier_candidate"": ""official_or_legal_primary_candidate"", ""supabase_intake_status"": ""discovered_pending_review_not_applied""}",f6ec320415877fb7
knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,37,قانون الأراضي العثماني - المادة 1: تعريف الأراضي,قانوني,"[""author"", ""authority_tier_candidate"", ""category"", ""content_preview"", ""origin"", ""origin_file"", ""registry_key"", ""source"", ""supabase_intake_status"", ""tags"", ""title"", ""type"", ""url"", ""year""]","{""origin"": ""old_db_success_insert_query"", ""origin_file"": ""db-query-error-1767919336713.json"", ""title"": ""قانون الأراضي العثماني - المادة 1: تعريف الأراضي"", ""category"": ""قانوني"", ""source"": ""قانون الأراضي العثماني 1858"", ""author"": null, ""year"": null, ""type"": null, ""url"": null, ""tags"": ""أراضي، ملكية، أميرية، وقف"", ""content_preview"": ""المادة الأولى: الأراضي على خمسة أقسام..."", ""registry_key"": ""aaff1561c5bd"", ""authority_tier_candidate"": ""official_or_legal_primary_candidate"", ""supabase_intake_status"": ""discovered_pending_review_not_applied""}",8eda2eb6bdf9dc3e
knowledge_batch_03_old_db_extracted/old_db_knowledge_register_extracted_sanitized.json,38,قانون الأراضي العثماني - المادة 36: حقوق المتولي,قانوني,"[""author"", ""authority_tier_candidate"", ""category"", ""content_preview"", ""origin"", ""origin_file"", ""registry_key"", ""source"", ""supabase_intake_status"", ""tags"", ""title"", ""type"", ""year""]","{""origin"": ""legacy_source_file"", ""origin_file"": ""scripts/additional_references.json"", ""title"": ""قانون الأراضي العثماني - المادة 36: حقوق المتولي"", ""category"": ""قانوني"", ""source"": ""قانون الأراضي العثماني (1858)"", ""author"": null, ""year"": null, ""type"": null, ""tags"": ""المتولي، إدارة الوقف، حقوق المتولي"", ""content_preview"": ""للمتولي على الوقف حق الإدارة والنظر في شؤونه، وله أن يؤجر الأرض الموقوفة بما يحقق مصلحة الوقف، ولا يجوز له التصرف فيها بالبيع أو الرهن."", ""registry_key"": ""ddac895907fd"", ""authority_tier_candidate"": ""official_or_legal_primary_candidate"", ""supabase_intake_status"": ""discovered_pending_review_not_applied""}",3b9cfed853a1c6c5
